,Unnamed: 0.1,Unnamed: 0,custAge,class,marital,schooling,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,pmonths,pastEmail,responded,label
4383,4383,4383,,housemaid,divorced,,no,yes,no,cellular,jul,tue,2,3,1,success,-1.7,94.215,-40.3,0.797,4991.6,0.1,2,yes,3
4384,4384,4384,45.0,technician,divorced,,unknown,no,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,999.0,0,yes,9
4385,4385,4385,53.0,technician,married,high.school,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,no,9
4386,4386,4386,,retired,married,basic.4y,no,yes,no,cellular,aug,fri,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999.0,0,no,5
4387,4387,4387,,entrepreneur,single,high.school,no,yes,no,cellular,jul,tue,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999.0,0,no,2
4388,4388,4388,46.0,unemployed,married,,no,yes,yes,cellular,sep,mon,1,999,0,nonexistent,-3.4,92.379,-29.8,0.771,5017.5,999.0,0,no,10
4389,4389,4389,28.0,technician,single,,no,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,999.0,0,no,9
4390,4390,4390,50.0,services,divorced,high.school,no,no,yes,cellular,may,wed,5,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,999.0,2,no,7
4391,4391,4391,39.0,entrepreneur,married,high.school,no,no,yes,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,999.0,0,no,2
4392,4392,4392,52.0,technician,married,basic.9y,no,no,yes,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,999.0,0,no,9
4393,4393,4393,32.0,admin.,single,high.school,no,no,no,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,999.0,0,no,0
4394,4394,4394,58.0,blue-collar,married,unknown,unknown,yes,yes,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no,1
4395,4395,4395,32.0,admin.,single,university.degree,no,yes,no,cellular,jun,fri,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,999.0,0,no,0
4396,4396,4396,,admin.,married,university.degree,no,no,yes,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,999.0,0,no,0
4397,4397,4397,50.0,technician,married,university.degree,no,yes,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,no,9
4398,4398,4398,54.0,technician,married,university.degree,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999.0,0,no,9
4399,4399,4399,49.0,blue-collar,married,basic.4y,no,yes,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,999.0,0,no,1
4400,4400,4400,,retired,married,,no,yes,yes,telephone,apr,mon,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,no,5
4401,4401,4401,27.0,technician,single,professional.course,no,no,no,cellular,apr,tue,3,999,1,failure,-1.8,93.749,-34.6,0.638,5008.7,999.0,3,no,9
4402,4402,4402,,blue-collar,married,basic.4y,no,no,yes,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,999.0,0,no,1
4403,4403,4403,51.0,unemployed,married,basic.9y,unknown,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,no,10
4404,4404,4404,59.0,unemployed,married,basic.9y,no,yes,no,cellular,mar,mon,2,999,0,nonexistent,-1.8,93.369,-34.8,0.639,5008.7,999.0,0,yes,10
4405,4405,4405,,unemployed,married,high.school,no,yes,no,cellular,oct,,1,3,1,success,-1.1,94.601,-49.5,1.032,4963.6,0.1,5,yes,10
4406,4406,4406,27.0,blue-collar,married,unknown,no,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,1
4407,4407,4407,48.0,blue-collar,married,,no,yes,yes,cellular,may,tue,4,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,999.0,2,no,1
4408,4408,4408,37.0,blue-collar,married,basic.4y,no,no,yes,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,999.0,0,no,1
4409,4409,4409,33.0,blue-collar,married,basic.6y,no,yes,no,cellular,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,999.0,2,no,1
4410,4410,4410,58.0,retired,married,basic.4y,unknown,yes,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,999.0,0,no,5
4411,4411,4411,18.0,student,single,unknown,no,yes,no,cellular,sep,fri,1,999,0,nonexistent,-3.4,92.379,-29.8,0.803,5017.5,999.0,0,yes,8
4412,4412,4412,31.0,services,divorced,,no,no,no,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,no,7
4413,4413,4413,50.0,blue-collar,married,basic.9y,no,yes,no,cellular,nov,mon,1,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,999.0,0,no,1
4414,4414,4414,,self-employed,single,,no,yes,no,cellular,nov,tue,4,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,999.0,0,no,6
4415,4415,4415,,services,single,high.school,no,no,yes,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,999.0,0,no,7
4416,4416,4416,,services,married,,no,yes,no,telephone,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,999.0,0,no,7
4417,4417,4417,49.0,blue-collar,married,basic.9y,unknown,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,no,1
4418,4418,4418,31.0,blue-collar,married,basic.9y,unknown,no,no,cellular,may,wed,2,999,2,failure,-1.8,92.893,-46.2,1.334,5099.1,999.0,10,no,1
4419,4419,4419,39.0,technician,married,professional.course,no,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,9
4420,4420,4420,25.0,student,single,university.degree,no,yes,yes,cellular,may,tue,3,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,999.0,0,no,8
4421,4421,4421,38.0,self-employed,married,basic.9y,no,no,no,cellular,may,wed,4,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,999.0,2,no,6
4422,4422,4422,39.0,blue-collar,married,basic.6y,no,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,999.0,0,no,1
4423,4423,4423,33.0,blue-collar,married,basic.9y,no,yes,no,cellular,may,,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,999.0,0,no,1
4424,4424,4424,36.0,admin.,married,university.degree,no,no,no,cellular,oct,wed,1,999,0,nonexistent,-3.4,92.431,-26.9,0.735,5017.5,999.0,0,yes,0
4425,4425,4425,,admin.,married,university.degree,no,yes,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,999.0,0,no,0
4426,4426,4426,46.0,blue-collar,married,basic.9y,no,yes,no,cellular,aug,mon,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999.0,0,no,1
4427,4427,4427,,admin.,married,,no,no,yes,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,999.0,0,no,0
4428,4428,4428,27.0,admin.,single,high.school,unknown,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,999.0,0,no,0
4429,4429,4429,28.0,blue-collar,married,basic.9y,no,no,yes,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999.0,0,no,1
4430,4430,4430,41.0,technician,divorced,professional.course,no,yes,no,cellular,aug,wed,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no,9
4431,4431,4431,35.0,management,married,university.degree,no,yes,yes,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,no,4
4432,4432,4432,,blue-collar,married,,no,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,999.0,0,no,1
4433,4433,4433,32.0,technician,married,,no,no,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,999.0,0,no,9
4434,4434,4434,41.0,entrepreneur,married,,no,yes,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,999.0,0,no,2
4435,4435,4435,,technician,single,,no,yes,no,cellular,aug,,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999.0,0,no,9
4436,4436,4436,35.0,blue-collar,married,,no,yes,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,999.0,0,no,1
4437,4437,4437,,student,single,basic.4y,no,unknown,unknown,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,no,8
4438,4438,4438,,blue-collar,married,,no,yes,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,999.0,0,no,1
4439,4439,4439,29.0,unemployed,married,basic.4y,unknown,no,no,cellular,nov,,6,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,999.0,0,no,10
4440,4440,4440,49.0,services,married,high.school,no,no,no,cellular,jun,tue,4,999,0,nonexistent,-2.9,92.963,-40.8,1.286,5076.2,999.0,0,yes,7
4441,4441,4441,50.0,management,married,high.school,unknown,yes,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999.0,0,no,4
4442,4442,4442,,admin.,married,high.school,no,no,yes,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,999.0,0,no,0
4443,4443,4443,36.0,admin.,married,professional.course,no,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no,0
4444,4444,4444,27.0,technician,single,,no,yes,no,cellular,may,mon,6,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,999.0,0,no,9
4445,4445,4445,36.0,blue-collar,married,,unknown,yes,no,cellular,may,,5,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,999.0,0,no,1
4446,4446,4446,25.0,self-employed,single,university.degree,no,yes,no,cellular,sep,mon,1,999,0,nonexistent,-3.4,92.379,-29.8,0.797,5017.5,999.0,0,no,6
4447,4447,4447,,management,married,basic.6y,unknown,yes,no,cellular,nov,mon,4,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,999.0,0,no,4
4448,4448,4448,29.0,self-employed,single,university.degree,no,yes,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,no,6
4449,4449,4449,29.0,technician,married,university.degree,no,no,no,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,9
4450,4450,4450,38.0,technician,married,professional.course,unknown,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,no,9
4451,4451,4451,54.0,retired,divorced,professional.course,no,no,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,999.0,0,no,5
4452,4452,4452,34.0,admin.,married,university.degree,no,no,no,telephone,may,,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,999.0,0,no,0
4453,4453,4453,40.0,admin.,married,high.school,unknown,no,no,telephone,jun,tue,5,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999.0,0,no,0
4454,4454,4454,45.0,blue-collar,divorced,basic.6y,unknown,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,999.0,0,no,1
4455,4455,4455,,entrepreneur,married,university.degree,no,no,no,cellular,nov,tue,3,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,999.0,0,no,2
4456,4456,4456,50.0,admin.,divorced,,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,999.0,0,no,0
4457,4457,4457,33.0,entrepreneur,single,university.degree,no,yes,no,cellular,nov,tue,1,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,999.0,1,no,2
4458,4458,4458,,blue-collar,married,professional.course,no,no,no,cellular,sep,mon,2,999,0,nonexistent,-3.4,92.379,-29.8,0.797,5017.5,999.0,0,no,1
4459,4459,4459,,blue-collar,married,basic.4y,unknown,no,no,telephone,may,wed,8,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,999.0,0,no,1
4460,4460,4460,32.0,technician,single,,no,no,no,cellular,aug,,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,999.0,0,no,9
4461,4461,4461,28.0,blue-collar,married,,no,no,no,telephone,may,fri,7,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,999.0,0,no,1
4462,4462,4462,37.0,blue-collar,married,professional.course,no,yes,yes,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,999.0,0,no,1
4463,4463,4463,,admin.,single,,unknown,unknown,unknown,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,999.0,0,no,0
4464,4464,4464,,admin.,divorced,high.school,no,no,no,telephone,may,,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,no,0
4465,4465,4465,33.0,blue-collar,single,basic.9y,no,yes,yes,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,999.0,0,no,1
4466,4466,4466,60.0,admin.,divorced,professional.course,no,yes,no,cellular,sep,wed,1,999,1,failure,-1.1,94.199,-37.5,0.886,4963.6,999.0,1,yes,0
4467,4467,4467,43.0,entrepreneur,married,basic.4y,no,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,999.0,0,no,2
4468,4468,4468,36.0,services,married,high.school,no,no,no,cellular,jul,fri,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,no,7
4469,4469,4469,53.0,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999.0,0,no,1
4470,4470,4470,31.0,technician,single,university.degree,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,999.0,0,no,9
4471,4471,4471,,blue-collar,single,basic.9y,no,yes,no,telephone,jul,tue,11,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999.0,0,yes,1
4472,4472,4472,53.0,management,divorced,high.school,no,no,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,no,4
4473,4473,4473,35.0,admin.,single,high.school,no,no,no,cellular,may,tue,4,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,999.0,0,no,0
4474,4474,4474,20.0,student,single,,no,no,no,cellular,nov,wed,2,999,0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,999.0,0,no,8
4475,4475,4475,38.0,entrepreneur,married,university.degree,no,yes,no,telephone,jul,wed,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,no,2
4476,4476,4476,38.0,admin.,divorced,university.degree,no,yes,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,no,0
4477,4477,4477,41.0,admin.,single,unknown,unknown,yes,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,no,0
4478,4478,4478,56.0,services,divorced,high.school,unknown,yes,no,cellular,jul,mon,8,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,no,7
4479,4479,4479,84.0,retired,married,basic.9y,no,yes,no,cellular,may,wed,1,999,1,failure,-1.8,93.876,-40.0,0.697,5008.7,999.0,2,no,5
4480,4480,4480,22.0,student,single,high.school,no,no,no,cellular,may,tue,2,999,2,failure,-1.8,92.893,-46.2,1.266,5099.1,999.0,2,no,8
4481,4481,4481,38.0,admin.,married,basic.9y,unknown,yes,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,999.0,0,no,0
4482,4482,4482,,blue-collar,married,,unknown,yes,yes,telephone,may,,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,999.0,0,no,1
4483,4483,4483,36.0,management,married,,no,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,4
4484,4484,4484,33.0,admin.,married,university.degree,no,no,no,cellular,jul,,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999.0,0,no,0
4485,4485,4485,55.0,retired,married,basic.4y,unknown,yes,yes,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,999.0,0,no,5
4486,4486,4486,38.0,housemaid,married,basic.9y,no,no,no,telephone,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999.0,0,no,3
4487,4487,4487,24.0,services,single,high.school,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,7
4488,4488,4488,59.0,retired,married,basic.9y,no,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999.0,0,no,5
4489,4489,4489,,blue-collar,married,basic.9y,no,no,no,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,999.0,0,no,1
4490,4490,4490,,student,single,,no,yes,no,telephone,apr,fri,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,no,8
4491,4491,4491,59.0,technician,divorced,professional.course,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,9
4492,4492,4492,42.0,blue-collar,married,basic.9y,no,no,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,no,1
4493,4493,4493,,admin.,single,,no,yes,yes,cellular,may,fri,4,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,999.0,1,no,0
4494,4494,4494,64.0,retired,married,professional.course,no,yes,no,cellular,sep,wed,2,999,0,nonexistent,-1.1,94.199,-37.5,0.886,4963.6,999.0,0,yes,5
4495,4495,4495,,admin.,single,,no,yes,no,cellular,may,fri,2,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,999.0,2,no,0
4496,4496,4496,,blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,999.0,3,yes,1
4497,4497,4497,56.0,admin.,divorced,basic.6y,no,no,yes,cellular,jul,thu,8,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,999.0,0,no,0
4498,4498,4498,,technician,single,university.degree,no,yes,yes,cellular,aug,fri,9,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no,9
4499,4499,4499,,entrepreneur,divorced,,no,no,yes,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,no,2
4500,4500,4500,37.0,admin.,married,university.degree,unknown,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,no,0
4501,4501,4501,36.0,admin.,married,,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,0
4502,4502,4502,,blue-collar,single,basic.4y,no,no,no,telephone,jun,mon,5,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999.0,0,no,1
4503,4503,4503,27.0,technician,single,,no,yes,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,999.0,0,no,9
4504,4504,4504,35.0,technician,single,professional.course,no,yes,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999.0,0,no,9
4505,4505,4505,33.0,unemployed,single,university.degree,no,no,no,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,999.0,0,no,10
4506,4506,4506,46.0,technician,married,,unknown,no,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,999.0,0,no,9
4507,4507,4507,44.0,admin.,married,,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,999.0,0,no,0
4508,4508,4508,32.0,admin.,married,basic.9y,no,no,no,telephone,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,no,0
4509,4509,4509,30.0,technician,married,university.degree,no,no,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999.0,0,no,9
4510,4510,4510,47.0,unemployed,divorced,,no,no,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,10
4511,4511,4511,53.0,entrepreneur,married,basic.4y,no,no,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,999.0,0,no,2
4512,4512,4512,48.0,blue-collar,married,basic.9y,no,yes,no,cellular,apr,wed,3,999,2,failure,-1.8,93.075,-47.1,1.445,5099.1,999.0,6,yes,1
4513,4513,4513,46.0,admin.,divorced,,unknown,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,no,0
4514,4514,4514,,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,999.0,0,no,1
4515,4515,4515,52.0,blue-collar,divorced,,no,yes,no,cellular,apr,thu,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,999.0,1,no,1
4516,4516,4516,30.0,admin.,single,university.degree,no,yes,no,cellular,nov,mon,1,6,1,success,-3.4,92.649,-30.1,0.722,5017.5,0.2,5,no,0
4517,4517,4517,,admin.,married,,no,no,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,no,0
4518,4518,4518,36.0,blue-collar,married,basic.9y,no,yes,no,cellular,nov,tue,1,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,999.0,4,no,1
4519,4519,4519,,management,married,high.school,no,no,no,cellular,nov,,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,999.0,0,no,4
4520,4520,4520,39.0,admin.,married,high.school,no,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,0
4521,4521,4521,32.0,services,married,,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,999.0,0,no,7
4522,4522,4522,44.0,admin.,married,university.degree,no,no,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,999.0,0,no,0
4523,4523,4523,53.0,services,divorced,university.degree,no,yes,yes,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,999.0,0,no,7
4524,4524,4524,31.0,admin.,married,university.degree,unknown,no,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999.0,0,no,0
4525,4525,4525,45.0,blue-collar,married,basic.9y,unknown,yes,no,cellular,apr,tue,4,999,1,failure,-1.8,93.075,-47.1,1.423,5099.1,999.0,2,no,1
4526,4526,4526,53.0,services,married,basic.9y,no,yes,no,telephone,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.955,5228.1,999.0,0,no,7
4527,4527,4527,36.0,blue-collar,married,,no,yes,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,999.0,0,no,1
4528,4528,4528,54.0,blue-collar,married,basic.4y,unknown,unknown,unknown,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999.0,0,no,1
4529,4529,4529,44.0,blue-collar,single,basic.4y,no,yes,no,cellular,mar,tue,2,999,0,nonexistent,-1.8,92.843,-50.0,1.51,5099.1,999.0,0,yes,1
4530,4530,4530,31.0,admin.,divorced,high.school,no,no,no,cellular,jul,thu,6,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,no,0
4531,4531,4531,55.0,admin.,married,high.school,unknown,no,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,999.0,0,no,0
4532,4532,4532,38.0,blue-collar,married,,no,no,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,999.0,0,no,1
4533,4533,4533,59.0,blue-collar,married,basic.4y,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,999.0,0,no,1
4534,4534,4534,50.0,admin.,married,university.degree,no,no,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,999.0,0,no,0
4535,4535,4535,47.0,admin.,married,,unknown,yes,yes,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,no,0
4536,4536,4536,37.0,blue-collar,married,basic.6y,no,no,no,cellular,jul,fri,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,999.0,0,yes,1
4537,4537,4537,56.0,admin.,married,basic.9y,no,yes,no,cellular,aug,wed,1,4,1,success,-2.9,92.201,-31.4,0.879,5076.2,0.133333333,2,yes,0
4538,4538,4538,,retired,married,,unknown,yes,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,999.0,0,no,5
4539,4539,4539,,blue-collar,single,basic.9y,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,1
4540,4540,4540,43.0,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,999.0,0,no,1
4541,4541,4541,45.0,blue-collar,married,basic.6y,no,no,yes,cellular,jul,thu,4,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,999.0,0,no,1
